,PC0,PC1,PC2,PC3,PC4
48,88.22411537580992,99.6932503746652,90.87083883708422,96.16428575963282,104.9866972972138
49,88.47605772493951,99.97794522918163,91.1303394566877,96.43890292018408,105.28650869267801
50,88.92328125573695,100.48330781898275,91.59097969340907,96.92637656875328,105.81870469432697
51,89.56256504376412,101.20569849945345,92.24944199507705,97.6231958977029,106.5794524020793
52,90.28437869343284,102.0213479235791,92.99291005423584,98.40997277584181,107.43841064518507
53,90.92545597910708,102.745765256391,93.6532196584803,99.10874701722673,108.20129261513742
54,91.37501525342002,103.25376723636461,94.11626571102262,99.59876662622783,108.73626815156982
55,91.628135859997,103.5397935217966,94.37697993579691,99.87466808739674,109.03748167339643
56,91.74896793785625,103.67633376977756,94.50143697599194,100.00637505226332,109.18127184604893
57,91.80605451535358,103.74084160234953,94.56023615081419,100.06859942173541,109.24920487327076
58,91.84061574712298,103.77989579424896,94.59583421953667,100.10627116436406,109.29033273907635
59,91.86944318442072,103.8124707983954,94.62552647995334,100.13769307101859,109.32463738946065
60,91.89756537292988,103.84424887141076,94.65449233411778,100.16834625649358,109.35810279378654
61,91.92637241551158,103.87680082952808,94.68416358797693,100.19974593290763,109.39238317445877
62,91.95643823996207,103.91077521115713,94.71513138716094,100.23251768155866,109.42816150555485
63,91.9877432046813,103.94614982128985,94.74737550082173,100.26664009310262,109.46541441357074
64,92.01988729267084,103.98247264071804,94.78048391145097,100.30167714901123,109.5036658782783
65,92.05228881946564,104.01908636599617,94.81385748404962,100.33699481321756,109.54222369516411
66,92.08421093743056,104.05515835929651,94.84673726555347,100.37178992179932,109.58021101554236
67,92.11468523686631,104.08959431765892,94.8781257939723,100.40500690818428,109.6164754318709
68,92.14281113963658,104.12137658778933,94.90709547382568,100.43566414220388,109.64994525616753
69,92.16850234150799,104.15040764590401,94.93355741175323,100.46366755224372,109.6805177863945
70,92.19290848270626,104.17798658545806,94.95869573718745,100.49027024614983,109.70956109442044
71,92.21771910154794,104.20602258474916,94.98425067459438,100.51731382068726,109.73908573084205
72,92.24380254167168,104.23549687208899,95.01111661792184,100.54574477042215,109.7701250245893
73,92.2705735929406,104.26574816002287,95.03869080072882,100.57492521630526,109.8019825755993
74,92.29677273932685,104.29535319543933,95.06567592150667,100.60348228586628,109.83315955979896
75,92.3218073804657,104.32364233992622,95.09146160187967,100.63077004470762,109.86295078275418
76,92.3463554640559,104.35138167438316,95.11674612797758,100.65752745582094,109.89216300222652
77,92.3719002800039,104.3802473164044,95.14305728840402,100.68537130520426,109.92256133320464
78,92.39980162440415,104.41177583557668,95.17179567313627,100.71578377060052,109.95576393304093
79,92.43061634217273,104.44659646665517,95.20353483243791,100.74937181296828,109.99243344718553
80,92.46405287711409,104.4843797511389,95.2379744634275,100.78581763605436,110.03222292376576
81,92.49951019716428,104.52444652279563,95.27449550307921,100.82446611490907,110.07441713462549
82,92.53668199448003,104.56645065376243,95.31278245431444,100.86498337398325,110.11865157343124
83,92.57562018963608,104.61045081428877,95.35288879532517,100.90742600670333,110.16498802566693
84,92.6162139803387,104.65632179778272,95.39470039974886,100.95167323856919,110.21329463660305
85,92.65766949026454,104.70316652399892,95.43739957497247,100.99685974438836,110.2626266934148
86,92.69855734235058,104.74936979685614,95.4795140626211,101.04142750316214,110.31128323739719
87,92.73747824460216,104.79335041640043,95.51960259194023,101.08385128661637,110.35759911107657
88,92.77392274285393,104.83453269942493,95.55714042513955,101.12357578971078,110.40096806399617
89,92.80865073694177,104.87377533274419,95.59291025905003,101.16142930326654,110.4422943769607
90,92.84312458151132,104.91273077710778,95.62841831895666,101.19900579384735,110.48331825199847
91,92.87831908222223,104.95250056291111,95.66466865468891,101.23736779962225,110.52519970784445
92,92.91395813651987,104.99277269426744,95.70137688061547,101.27621436880666,110.56761018245864
93,92.94888595785018,105.0322411323707,95.73735253658569,101.31428569405671,110.6091742898417
94,92.98211957814398,105.06979512330268,95.7715831654883,101.35051034017694,110.64872229799133
95,93.0135630687486,105.1053262676859,95.80396996081106,101.38478374493597,110.68614005181082
96,93.04392975428489,105.13964062234191,95.83524764691344,101.41788343217054,110.72227640759901
97,93.07422853337086,105.17387824270905,95.86645538937198,101.45090910137424,110.75833195471131
98,93.10524405216016,105.20892577894097,95.89840137372497,101.48471601685458,110.79524042207059
99,93.1370941684529,105.24491641035178,95.93120699350649,101.51943264361367,110.83314206045895
100,93.16902363799684,105.28099671093642,95.96409434713675,101.55423576541656,110.87113812921623
101,93.1997448120537,105.31571163762067,95.9957371564153,101.58772184513853,110.9076963263439
102,93.22810826966104,105.34776234471695,96.02495151775086,101.61863801393054,110.94144884089663
103,93.25349849795671,105.37645330269108,96.05110345289542,101.64631336277283,110.97166321256849
104,93.27587404673811,105.40173767281405,96.07415026814026,101.67070271094455,110.99829011561835
105,93.29576817334708,105.42421803588219,96.0946412185475,101.69238730894833,111.02196412628302
106,93.31419705255095,105.44504266938256,96.11362296412749,101.71247478728054,111.04389449253563
107,93.33230186603421,105.46550110861865,96.13227092201524,101.7322090339773,111.06543922058071
108,93.35101466695377,105.48664657365775,96.15154510696239,101.75260598697962,111.08770745367498
109,93.37146716288953,105.50975789406516,96.17261117777622,101.7748992075496,111.11204592383854
110,93.39665993093487,105.5382257219564,96.19855972886292,101.80235932471902,111.1420253178125
111,93.43647169865517,105.58321301948033,96.23956584961482,101.84575415153414,111.18940132139964
112,93.52231099708413,105.68021142670506,96.32798032699667,101.93931898682172,111.29155008653011
113,93.73524768184936,105.92082988048976,96.54730511230484,102.1714199732158,111.54494474140073
114,94.2325831510221,106.48281896065497,97.05956064555276,102.7135156346141,112.13677394971629
115,95.22042846153487,107.59908416153439,98.07704131538091,103.79026702307301,113.31230986922648
116,96.82413703423315,109.41127484868345,99.72886114526014,105.53830936731414,115.22072307073744
117,98.9276373933358,111.78823025446944,101.89546651513588,107.83112475873602,117.7238884980696
118,101.17782734256404,114.33094489709735,104.21316216284097,110.28383180339482,120.40161453765121
119,103.24082299314202,116.66212998225046,106.33804768293628,112.53249706252481,122.856579361839
120,105.08235796649444,118.74306450213871,108.23482870548928,114.53977018347895,125.04800598012838
121,106.94974676549546,120.85321384500986,110.15823916846033,116.57522397439006,127.27019865093959
122,109.05938658009897,123.23710683551182,112.33116817750195,118.87473137230789,129.78067003031776
123,111.34103622222948,125.81537093111929,114.68126730889637,121.36172948223013,132.49583310445308
124,113.50180530826759,128.25703999834238,116.90685946751562,123.71696778601168,135.06714831683843
125,115.27647449098455,130.26241617481253,118.73476872571409,125.65135719517318,137.1790046442716
126,116.56799011291085,131.72182882758923,120.06502981629818,127.05910922307284,138.7159082343639
127,117.41183856712054,132.6753775808462,120.93419372413416,127.9789040381614,139.72008789487344
128,117.9016009581074,133.22880908266134,121.43864898685062,128.51274504433707,140.3029051401478
129,118.15051135438115,133.51007783045068,121.69502669501259,128.78405737627546,140.59910851171355
130,118.26515930963117,133.6396300198832,121.81311408892012,128.90902364749797,140.7355395784611
131,118.32105982249871,133.70279759942352,121.87069161717368,128.9699552065236,140.80206118877345
132,118.35703623905049,133.74345095012703,121.90774732622201,129.00916950056504,140.84487312447007
133,118.3877445921317,133.7781513891088,121.93937692989564,129.04264160542357,140.8814160646367
134,118.41786623143409,133.8121888415205,121.97040221837712,129.07547419226316,140.91726081540656
135,118.45168893695414,133.85040849875816,122.00523960506277,129.11234094128002,140.9575098349754
136,118.49966079041663,133.90461669317077,122.05465061412913,129.16463026155412,141.01459634059577
137,118.58510922823838,134.00117342790935,122.14266250508554,129.25776905877984,141.11627998160367
138,118.7463840174791,134.18341393975138,122.30877553800347,129.43355857905223,141.30819698080012
139,119.02296427312392,134.49594962863,122.59365320131764,129.73503105770507,141.63732748501747
140,119.43021504288292,134.9561429984577,123.01312149416941,130.1789343967424,142.12195590103067
141,119.9578525824663,135.5523734181869,123.55658815994029,130.75405931488828,142.74984457313488
142,120.61514687367682,136.2951159672548,124.23360127988713,131.47051009230773,143.53202477967542
143,121.4682229464006,137.25909192943266,125.11226963479263,132.40036301157667,144.5471853062167
144,122.5853196790483,138.52141123732457,126.26287926941976,133.61799845016264,145.87653041806746
145,123.92038857194046,140.0300390862927,127.63800022909868,135.0732235434151,147.46526240060913
146,125.28358453101578,141.5704505200478,129.04209206694625,136.5591071388072,149.08746559190877
147,126.46945093812165,142.91047956007745,130.2635344662653,137.85170152255262,150.49864661636477
148,127.4182482584507,143.98262053204928,131.24079570620424,138.88589060171128,151.62771542755632
149,128.25034475458983,144.9228895726865,132.09785509722752,139.79287578250293,152.61791025796188
150,129.17482552819064,145.9675528468554,133.05007029403637,140.80055982572782,153.71804237854684
151,130.3980672476362,147.34981598982887,134.31000926506528,142.13389329992347,155.17370002468707
152,132.09962973100917,149.27258159604034,136.06261862293945,143.9885964068,157.1985593799009
153,134.40564209868802,151.87837557151744,138.43781136164867,146.50214988756994,159.94271409743874
154,137.2784241749199,155.12461931765947,141.3967769001675,149.63348235066272,163.36132476815467
155,140.40374349474502,158.65623014906186,144.61585579958737,153.04008040927206,167.08045475874655
156,143.2643101609376,161.8886704818595,147.56223946576574,156.158098075422,170.48452909151575
157,145.4186314550686,164.32305354422752,149.78119039872067,158.5063082860248,173.04817143153164
158,146.74117698389693,165.81752999180353,151.14341229341386,159.94788291244768,174.62200061083735
159,147.4076056138856,166.57059434369071,151.8298337823022,160.67429011913532,175.41505068052388
160,147.69612931448617,166.89662612536935,152.12701319392076,160.98878095278994,175.75839388423853
161,147.8206962331325,167.03738674343973,152.25531712012648,161.12455889411444,175.9066285174277
162,147.8906208879938,167.116401603433,152.32733951463362,161.20077676791325,175.98983885671262
163,147.94554781800318,167.17846903434358,152.38391425254326,161.26064712162346,176.05520190342378
164,147.99529894717907,167.23468781031232,152.43515791559443,161.3148758524252,176.11440574714308
165,148.04136260805146,167.28673974709812,152.48260348629302,161.3650852427761,176.1692215035812
166,148.08445144569845,167.33543013363922,152.5269849890694,161.41205207581132,176.22049722038113
167,148.1260846831812,167.38247569199476,152.56986722367665,161.45743230466752,176.27004077298562
168,148.16825994696566,167.43013374007117,152.61330774537464,161.50340334219257,176.32022933688913
169,148.21242313560398,167.4800381432325,152.6587958296721,161.55154121780836,176.37278353136873
170,148.25903137899252,167.53270545826152,152.7068023203623,161.60234420310186,176.42824734100108
171,148.3078370792039,167.58785589950037,152.75707219158002,161.65554241633225,176.48632612425263
172,148.3582644013281,167.64483877350077,152.80901233336797,161.71050819744767,176.54633463758046
173,148.40966409105644,167.70292042289375,152.86195401378814,161.76653385925152,176.60750026835717
174,148.46158686952364,167.7615931625617,152.91543447560935,161.82312968778078,176.66928837473313
175,148.5138501624031,167.82065068351548,152.96926566727518,161.88009667701937,176.73148169325967
176,148.56634156246167,167.87996596558168,153.02333180933553,161.93731230308325,176.7939464593294
177,148.6190224073495,167.9394953203049,153.07759307956997,161.99473442401094,176.85663666474588
178,148.6720725632116,167.99944199642908,153.13223474010795,162.05255909390067,176.9197663502218
179,148.72559654029155,168.05992409052942,153.1873644365003,162.11090022891779,176.98345988294693
180,148.77918683165237,168.12048111976716,153.24256243660193,162.16931364650108,177.04723232966631
181,148.83220929295697,168.18039650104137,153.2971755717457,162.2271081293231,177.1103290586188
182,148.8843486508607,168.23931397547256,153.3508791103865,162.28394002943816,177.1723748945242
183,148.9352728146034,168.29685828050182,153.4033309990415,162.3394473679177,177.23297464937804
184,148.9839343567886,168.35184582317112,153.45345238749226,162.3924884488996,177.29088188457843
185,149.02908705041253,168.40286836696615,153.49995966192492,162.44170488494967,177.3446135899909
186,149.0707600371797,168.44995884201305,153.5428828382951,162.48712844052588,177.39420444424383
187,149.11066087273267,168.49504678618788,153.58398069891464,162.53062035127863,177.44168643855187
188,149.1507347718928,168.54033029223882,153.62525681504957,162.57430090136316,177.4893743785524
189,149.19155989493618,168.58646268127785,153.66730669178426,162.61880028548043,177.53795627497405
190,149.2323107928008,168.63251119586488,153.70928011658484,162.66321876415287,177.58644984343294
191,149.2718540006594,168.6771950207451,153.75000962067918,162.70632086071876,177.63350626078469
192,149.30942466599842,168.7196498725782,153.78870740597839,162.7472728859383,177.6782153525381
193,149.3445936577106,168.75939083321296,153.8249314674419,162.78560708690455,177.72006645267558
194,149.37731561167448,168.79636664119215,153.85863508002473,162.8212740167252,177.75900557789262
195,149.40828524207888,168.83136232354911,153.89053379934126,162.855030913866,177.79585943807385
196,149.43899892791828,168.86606878854764,153.92216889575582,162.88850883143093,177.83240872422274
197,149.47114014919606,168.90238836859155,153.95527435367194,162.92354276262373,177.8706567775433
198,149.5056638911724,168.9414001970248,153.99083380790756,162.9611736413779,177.91174003049514
199,149.54241565464423,168.98292968974798,154.02868812428355,163.0012330635622,177.95547462902664
200,149.58073956046206,169.02623570332213,154.06816174727592,163.04300612090367,178.00108007694985
201,149.62059271477156,169.07126976769186,154.1092104962147,163.086446059101,178.04850533057814
202,149.66314269420843,169.11935124445552,154.1530369750347,163.1328255366872,178.099139806108
203,149.71022378185685,169.17255287349823,154.20153049531257,163.184143922224,178.15516630040966
204,149.76303362539517,169.2322279966965,154.25592463415703,163.24170665168074,178.21801001422023
205,149.8211518028216,169.29790153718838,154.31578635690624,163.30505546507555,178.2871706453577
206,149.88258663287647,169.36732289515038,154.37906423186277,163.37201942983535,178.360278093123
207,149.9445024116335,169.43728772514584,154.44283748398252,163.43950762868053,178.43395786984385
208,150.0039881829865,169.50450664677473,154.5041078284761,163.50434711945528,178.5047459377539
209,150.05888876623123,169.5665443058413,154.56065542921817,163.56418875519205,178.57007763181517
210,150.10870734977607,169.62283930524694,154.61196857026937,163.61849101125594,178.6293617462335
211,150.1548090584506,169.67493423604918,154.65945333020414,163.66874187371118,178.68422277955622
212,150.1993933619722,169.72531449902857,154.70537516283136,163.7173387645497,178.73727810074692
213,150.24418737452436,169.7759317332125,154.7515129957601,163.76616423823157,178.79058297568398
214,150.29005145030942,169.82775813884962,154.7987529938187,163.8161560808373,178.8451612258682
215,150.3373631420285,169.88122035049219,154.84748403628936,163.86772582481106,178.9014621390139
216,150.3866108847972,169.9368702998208,154.8982092113411,163.92140586442895,178.96006695290865
217,150.44055640470228,169.99782873731357,154.95377309684335,163.9802064811255,179.0242621215957
218,150.51217580950984,170.07875866474612,155.02754108379514,164.05827163236575,179.1094892133167
219,150.64058194644022,170.22385759947744,155.15979940483342,164.19823432161985,179.26229251626387
220,150.90606799177365,170.5238568307042,155.43325003152685,164.48761411103328,179.57822091021063
221,151.4156945755687,171.0997348703926,155.95816541283577,165.0431070873699,180.18467654492673
222,152.23453832300527,172.02502830499594,156.80157447269542,165.93564677207576,181.15910060437625
223,153.2975900898906,173.22627680157638,157.89651779258733,167.09437319798076,182.4241322069698
224,154.3999508647826,174.47194447720432,159.03194939072608,168.29594644261303,183.7359415290913
225,155.3107851224407,175.501187188358,159.97010867611394,169.28875578346037,184.81983429570442
226,155.91426814066054,176.1831229989464,160.59169618488036,169.94655227332,185.53797908738602
227,156.2481515017431,176.5604111969697,160.9355960467954,170.3104851369,185.93530028707428
228,156.4385228860178,176.7755308612001,161.13167857259833,170.5179899457594,186.1618422343612
229,156.6340508561799,176.99647746748326,161.3330723818653,170.7311154332361,186.39452051885408
230,156.99617004949283,177.40567215592688,161.70605515097762,171.1258253539472,186.82544235889645
231,157.7060581211681,178.20784567691993,162.43723986480313,171.89960335207323,187.67020916419003
232,158.9258014919485,179.5861556859018,163.69357553670696,173.2291236262239,189.12170377541872
233,160.70572338300593,181.59746742279668,165.52689508449612,175.1692384874765,191.23981082577706
234,162.8973584946495,184.0740150989539,167.78427924948897,177.55812075916796,193.8478566086329
235,165.16101714844137,186.63194937773875,170.11584766289462,180.02550869180112,196.54161040664522
236,167.11282642129586,188.8374938560643,172.12621121393474,182.15298079921251,198.86426344134208
237,168.53139968834054,190.44048164782478,173.58734167899075,183.6992256602912,200.55236562912523
238,169.45614145565443,191.4854398448895,174.53982569932407,184.70719418666334,201.65280833222877
239,170.09987334978737,192.21285688525973,175.202869550281,185.40886195126825,202.41884928624697
240,170.68056829439416,192.8690421726654,175.800985343226,186.04181944088964,203.10987627032904
241,171.32863232577358,193.60135452812412,176.46849129554678,186.7482092350932,203.88107246767055
242,172.11469411345618,194.48960434820546,177.27813493685989,187.60501658366726,204.81648599501284
243,173.11797920790553,195.62331650493323,178.3115185841427,188.69859733661704,206.01039525740757
244,174.44468506560253,197.12249412413084,179.6780256175706,190.14470672150676,207.589175228067
245,176.17998473147716,199.08338274656919,181.46538427342148,192.0361833573101,209.65418183045782
246,178.3065869084924,201.4864432065964,183.65578451574717,194.35417973025673,212.18483842110592
247,180.64300556648584,204.126596290129,186.06229573348043,196.90087606746957,214.96517662411813
248,182.8740782331942,206.64770840350943,188.36030058019006,199.33274527418172,217.6201530975011
249,184.6951933424409,208.70556847695818,190.2360491427141,201.31776074326058,219.78728007750465
250,185.9640197247705,210.13934228899066,191.54294031651364,202.70078149999986,221.2971834724769
251,186.7338312348094,211.0092292953346,192.3358461718537,203.53987604594226,222.21325916942317
252,187.17550959786362,211.5083258455859,192.79077488579955,204.02130546167137,222.7388564214577
253,187.49576031427372,211.8702091551293,193.12063312370194,204.3703787425584,223.1199547739857
254,187.9115090081778,212.3400051792409,193.54885427842314,204.82354481891383,223.61469571973157
255,188.6497439449835,213.17421065783134,194.30923626333302,205.62822090003203,224.49319529453035
256,189.9076526528785,214.5956474977527,195.60488223246486,206.99934139163759,225.9901066569254
257,191.75168616305115,216.67940536424777,197.50423674794268,209.00933791772576,228.18450653403085
258,194.02557784842935,219.24890296872513,199.84634518388225,211.48787985478802,230.8904376396309
259,196.38516831365143,221.9152401944261,202.276723363061,214.0598334618801,233.6983502932452
260,198.48803966879603,224.2914848257395,204.44268085885992,216.35196323898768,236.20076720586727
261,200.18392362407252,226.2078336952019,206.1894413327947,218.20047675023906,238.21886911264627
262,201.52432615342053,227.72248855336517,207.57005593802316,219.6615155072284,239.81394812257042
263,202.61453950579076,228.95442964154353,208.6929756909645,220.84984806131195,241.11130201189098
264,203.49343578264208,229.94758243438554,209.59823885612136,221.80784500307988,242.15718858134406
265,204.1426534636267,230.68119841389813,210.2669330675355,222.5154922753531,242.92975762171574
266,204.55973030537828,231.15249524507743,210.69652221453964,222.97010603286233,243.42607906340015
267,204.79247923840137,231.41550153939352,210.93625361555343,223.2238023698575,243.70305029369763
268,204.913696325472,231.55247684778334,211.06110721523615,223.3559289947645,243.84729862731166
269,204.98383849911423,231.63173750399906,211.13335365408767,223.43238396403453,243.93076781394592
270,205.0366689190025,231.6914358784728,211.18776898657256,223.48996912171273,243.99363601361296
271,205.0858675663537,231.74703034997967,211.23844359334433,223.54359564732556,244.0521824039609
272,205.13532567267248,231.80291801011987,211.28938544285265,223.597504983213,244.11103755048023
273,205.1855158795579,231.8596329439004,211.34108135594465,223.65221230871813,244.1707638966739
274,205.23662958867513,231.9173914352029,211.39372847633538,223.70792625165592,244.2315892105234
275,205.28952359892904,231.97716166678978,211.44820930689693,223.76558072283268,244.29453308272554
276,205.3457789360186,232.040730197701,211.50615230409917,223.8268990402603,244.36147693386212
277,205.4071622036298,232.11009329010167,211.56937706973872,223.89380680195652,244.43452302231947
278,205.47484063097048,232.18656991299662,211.6390858498996,223.96757628775782,244.51506035085487
279,205.5485102466222,232.26981657868305,211.71496555402086,224.0478761688182,244.60272719348038
280,205.62615077765156,232.35755037874625,211.7949353009811,224.1325043476402,244.69511942540535
281,205.70497122054294,232.4466174792135,211.87612035715924,224.21841863039182,244.7889157524461
282,205.78277207131399,232.53453244058477,211.95625523345342,224.30322155773226,244.88149876486364
283,205.85848504964224,232.62008810609572,212.0342396011315,224.38574870411006,244.97159720907425
284,205.93189843860475,232.70304523562334,212.1098553917629,224.46576929807918,245.05895914193965
285,206.0033527017342,232.78378855295963,212.18345328278625,224.5436544448903,245.1439897150637
286,206.07353271506975,232.86309196802878,212.25573869652183,224.62015065942603,245.22750393093298
287,206.14310808040403,232.94171213085653,212.32740132281617,224.69598780764042,245.31029861568078
288,206.2123754368623,233.01998424365436,212.39874669996817,224.7714892261799,245.3927267698661
289,206.28115154632528,233.09770124734754,212.46958609271505,224.84645518549456,245.47457034012706
290,206.3489969363323,233.17436653805547,212.53946684442226,224.92040666060223,245.55530635423543
291,206.41576877469686,233.24981871540743,212.60824183793778,224.9931879644196,245.63476484188925
292,206.4821346908623,233.32481220067436,212.67659873158817,225.06552681303992,245.7137402821261
293,206.54950188745613,233.40093713282542,212.74598694407982,225.1389570573272,245.7939072460728
294,206.61918300156736,233.4796767917711,212.8177584916144,225.21490947170844,245.87682777186515
295,206.69109640683143,233.5609389397195,212.89182929903637,225.29329508344628,245.96240472412939
296,206.76293938099118,233.64212150052,212.9658275624209,225.3716039252804,246.0478978633795
297,206.83120847771352,233.71926557981627,213.03614473204493,225.44601724070776,246.12913808847907
298,206.8941476493787,233.79038684379793,213.10097207886008,225.5146209378228,246.20403570276065
299,206.95409176065107,233.8581236895357,213.1627145134706,225.57996001910968,246.27536919517476
300,207.016372334819,233.92850073834546,213.2268635048636,225.64784584495274,246.34948307843462
301,207.08536991140235,234.00646799988465,213.29793100874443,225.72305320342858,246.4315901945688
302,207.16147614606652,234.09246804505514,213.37632043044852,225.8060089992125,246.52215661381913
303,207.241743619358,234.1831702898745,213.45899592793876,225.89350054510024,246.61767490703602
304,207.32299963472227,234.27498958723615,213.54268962376395,225.9820696018473,246.7143695653195
305,207.40380551971447,234.36630023727733,213.62591968530592,226.0701480164888,246.8105285684602
306,207.4834749830551,234.45632673085223,213.70797923254673,226.15698773153005,246.90533522983554
307,207.5601073688435,234.54292132679313,213.78691058990879,226.2405170320394,246.99652776892376
308,207.6306435200493,234.6226271776557,213.85956282565078,226.31740143685374,247.08046578885865
309,207.69326055317822,234.69338442509138,213.92405836977358,226.3856540029643,247.15498005828206
310,207.74961621651929,234.75706632466677,213.98210470301487,226.44708167600604,247.22204329765793
311,207.80464811650577,234.81925237165152,214.03878756000094,226.5070664469913,247.28753125864185
312,207.86402282782143,234.8863457954382,214.09994351265607,226.57178488232537,247.3581871651075
313,207.93135912126834,234.96243580703322,214.1692998949064,226.64518144218252,247.4383173543093
314,208.00723436964958,235.048174837704,214.24745140073907,226.72788546291807,247.52860889988298
315,208.09008908129306,235.14180066186114,214.33279175373187,226.81819709860946,247.62720600673873
316,208.17753688540523,235.24061668050788,214.4228629919674,226.91351520509173,247.7312688936322
317,208.2668901891961,235.34158591379156,214.51489689487198,227.01091030622376,247.83759932514334
318,208.35523840494182,235.44141939758424,214.60589555709007,227.1072098613866,247.94273370188074
319,208.44001499725562,235.53721694689884,214.6932154471733,227.19961634700863,248.04361784673418
320,208.51999836434663,235.62759815171168,214.77559831527705,227.28679821713786,248.1387980535725
321,208.59571465395734,235.71315755897177,214.85358609357607,227.36932897281352,248.22890043820922
322,208.66865803872756,235.79558358376212,214.92871777988938,227.44883726221306,248.31570306608577
323,208.7398689838524,235.8760519517532,215.00206505336797,227.52645719239914,248.40044409078436
324,208.8088869466404,235.95404224970363,215.07315355503962,227.60168677183805,248.48257546650206
325,208.87384441061982,236.0274441840004,215.14005974293843,227.67249040757562,248.55987484863758
326,208.93286275763052,236.09413491612247,215.20084864035942,227.73682040581727,248.63010668158032
327,208.98593982713646,236.15411200466417,215.25551802195056,227.79467441157877,248.69326839429237
328,209.035715147844,236.2103581170637,215.30678660227932,227.84892951114998,248.75250102593435
329,209.0862296272866,236.26743947883384,215.3588165161052,227.9039902937424,248.81261325647105
330,209.14080819999964,236.32911326599958,215.41503244599963,227.96348093799963,248.87756175799956
331,209.20096550883972,236.39709102498887,215.4769944741049,228.0290524046353,248.94914895551926
332,209.266707432768,236.4713793990278,215.54470865575104,228.1007111017171,249.0273818449939
