,0
0,53.033648515154724
1,60.884264764250624
2,56.19043210945374
3,61.5554716973555
4,54.22117746155681
5,48.02828353671884
6,56.94406329530766
7,49.60443629547519
8,49.91711400248648
9,64.29453751817096
10,59.57347645651283
11,54.284799089781416
12,60.71095101538239
13,59.94161115414846
14,65.37643919620783
15,56.0428650384239
16,64.8564648152169
17,67.8538293107426
18,55.48679344235038
19,68.16270156984785
20,58.3749208718806
21,56.27292358704488
22,65.27908028751872
23,61.93737445349582
24,55.403739616278386
25,65.57987839960923
26,60.16934881476524
27,53.374075022907725
28,57.74211355847959
29,67.5248243260068
30,60.90996461395751
31,63.657884287081096
32,54.459962471097725
33,61.64550491875961
34,63.00868607001305
35,61.80146644784484
36,69.16201009980917
37,72.46838555668151
38,59.950098351176926
39,72.09423193269323
40,62.68895176112657
41,64.76489970590268
42,68.96696983178398
43,62.829569771524056
44,62.0889637794701
45,75.09493720257956
46,76.45236570983357
47,75.11844127482871
48,76.85682617228672
49,64.5723798274576
50,66.45451088688323
51,75.18204389203073
52,77.06001200642795
53,72.89915586521684
54,65.2915206290606
55,65.48718276749065
56,75.33073507488736
57,64.34310472323108
58,64.2043373132857
59,76.9987473343444
60,79.56096029164952
61,68.62955110019784
62,61.80909997500265
63,61.21566468752223
64,70.36905324855125
65,81.04127973313712
66,80.64046191066002
67,80.16455371960026
68,81.12583968681862
69,79.64889995201561
70,66.19832596803903
71,78.51972374927816
72,63.26652084314793
73,71.39808563162215
74,71.73855417333932
75,67.68159571191816
76,79.04862656217755
77,83.36845125260342
78,63.86016184487272
79,70.71873753541061
80,74.11134228107225
81,82.96744048934201
82,81.32651073821734
83,67.12432421526644
84,76.5846743383786
85,78.65054995840077
86,70.9946435858672
87,77.88743282505568
88,78.74293202584656
89,82.45545290279534
90,80.05307568267577
91,67.00793175787133
92,74.53673687331447
93,80.10145118568263
94,75.35524145280765
95,75.91102777519178
96,80.19686652728323
97,86.40674073153525
98,73.7826635320651
99,68.00898474902317
100,78.5683376940431
101,84.85935268056099
102,66.69469480826577
103,68.53897120557716
104,90.27149474513352
105,66.95128458890444
106,87.24421881183991
107,74.69061641329556
108,72.08685501433006
109,80.93980681770844
110,89.85792055947154
111,81.93515162531082
112,84.2373504884654
113,76.82230675364194
114,74.61126091953179
115,75.82713701974649
116,92.52278066579754
117,71.84337570271083
118,84.51546098428406
119,87.8143691120324
120,91.5056431352385
121,71.32518717366972
122,84.05731362515581
123,89.14685505988679
124,75.5862383779884
125,91.11491188826666
126,75.6878033781522
127,71.51244876563227
128,71.97292766429702
129,86.9305839288319
130,80.56903264288931
131,82.75020984107516
132,79.8267512086373
133,77.29455893073646
134,89.57278463150173
135,89.15020762773571
136,74.95693829637423
137,73.34767363676102
138,79.60053206765755
139,76.88575464985492
140,96.05744340336352
141,90.82639158306286
142,85.3514842358745
143,85.56339766574781
144,77.88224041172006
145,95.45793247626695
146,74.92067850516251
147,86.84761410903445
148,86.74644888395957
149,87.61296486850033
150,77.24638782793964
151,85.35827531194593
152,98.6399010398695
153,80.16512910591427
154,76.49818992864482
155,86.38632137135431
156,85.01841636775025
157,94.84887044279691
158,87.05448886527903
159,99.6995872916491
160,80.6503441619494
161,85.5905812099814
162,76.29218499557446
163,77.70114071983623
164,77.18103247026681
165,83.16418529568931
166,82.24820866665313
167,90.62209229029645
168,95.38633369296664
169,101.20197896684701
170,89.27634535607567
171,84.18713271735464
172,99.94746300041086
173,76.81414576526322
174,87.89687131505492
175,101.25554269502622
176,92.71686169105213
177,94.54687325667506
178,86.94712021272588
179,79.29953374789945
180,94.6029892178856
181,101.85571401107435
182,95.34186200125718
183,95.87544195493686
184,101.47196997881488
185,82.09901356199286
186,87.65911215988925
187,88.59923496630834
188,89.30759255389053
189,89.1359126975993
190,104.51917052943169
191,92.91565280919289
192,94.93026417380652
193,91.82270039084268
194,97.74547503428614
195,99.47002845027521
196,84.25676835658894
197,105.63781393597255
198,78.52325287406
199,81.04289890960413
200,85.68548044012758
201,90.18704116048917
202,101.11414161390996
203,80.78229595486789
204,103.59360235261717
205,81.34798443201304
206,79.1967148001756
207,100.88303051436584
208,88.75932687828241
209,88.7197802077109
210,92.90938870483633
211,89.91563311415717
212,102.54143402827854
213,82.99677821046171
214,98.71193862766232
215,101.76829605576583
216,101.39939990857593
217,89.52223670680566
218,104.37781066287346
219,93.96528690358645
220,99.11258745223493
221,92.45900068895833
222,105.87221600937487
223,82.81804299334857
224,88.97812447892392
225,93.72366763080376
226,109.31643951190884
227,92.29882780592378
228,107.45844724964562
229,107.15298776940635
230,86.7792597717342
231,95.53481342742658
232,108.63083922330789
233,81.6336589155109
234,90.0564835670912
235,96.97946084476402
236,90.5835214745459
237,92.09367190451046
238,97.95957975872454
239,103.86157888526908
240,102.4983786721791
241,93.74585151961706
242,101.84834442695085
243,91.5620814644469
244,85.59183801616615
245,92.81681208122289
