,PC0,PC1,PC2,PC3,PC4
79,0.7099388122612575,0.8566608319367204,0.6807826518470015,0.710573102152807,0.7981845612137077
80,0.7791552663778696,0.9037777018042503,0.7614819846764448,0.7980075968017812,0.8510828679905377
81,0.8332662555823689,0.9394516799729845,0.8256843831180789,0.8681245584638442,0.893219024099107
82,0.8669085847262556,0.9604966394958458,0.867094045572627,0.9133446131166134,0.9210759582143081
83,0.8830681713993092,0.9694245520039764,0.8887735734485451,0.9364252130361339,0.9363330956563292
84,0.88875458942668,0.9714264519798408,0.8981344360122364,0.9456595262261945,0.9430116846172465
85,0.8899898072152284,0.9706928142025897,0.9014253158723968,0.9486544513231104,0.9446827302203793
86,0.8899700882093986,0.9689041664467994,0.9020419481073207,0.9496548363303889,0.9436857832056325
87,0.8899719495349535,0.9661510843376249,0.9016305821401893,0.9502497415096169,0.9415302408430695
88,0.8906164331282977,0.9626943978215188,0.9011750531964378,0.950715035486245,0.9392132252569962
89,0.8920787301267294,0.9595963362591289,0.9010547838997345,0.9506261226565718,0.9372985323924776
90,0.8938247807722299,0.9578947763041148,0.900934924913079,0.9494518448600446,0.9360964950833023
91,0.895019055045779,0.9578746885451414,0.9002371632847744,0.9474180457136508,0.9358428396915225
92,0.8954274115553003,0.9594391158615215,0.8988192542977327,0.9457164244528504,0.9367130672042936
93,0.8955880033136359,0.962577553660131,0.8970781616429413,0.945654926772684,0.9387253710115881
94,0.8960803897530065,0.9670010147479784,0.8955612780012037,0.9477268625789677,0.941512078989541
95,0.8969255256264854,0.9717574578465508,0.8946554175340422,0.9513822894864159,0.9440890419927113
96,0.8976763179334196,0.9756785160673296,0.8945015728744152,0.9553063971910485,0.9451485505849881
97,0.8977378011434244,0.9780184133218762,0.8949398233704151,0.9579500056895929,0.9440026303623757
98,0.896640013442717,0.9784975012279299,0.8955668454143237,0.958314019957551,0.9412985478640907
99,0.8944759103526967,0.977088782919624,0.8960312917945699,0.956577477481716,0.9385889909899079
100,0.892203875175984,0.9740817415769616,0.8962632367425266,0.9539252179812181,0.9370443099419812
101,0.891130803144627,0.970296123981784,0.8963752944109202,0.9516206670216034,0.9366592272695808
102,0.8918399602691426,0.9670018532605977,0.8964959354251609,0.9502393985750898,0.9367167957884097
103,0.8936946005941837,0.9653367483209875,0.8967685751833605,0.9496759546392766,0.9367153277310064
104,0.8954609908031497,0.9655737479550508,0.897333142004719,0.9494679501836337,0.9367120542877236
105,0.8963418827984913,0.9669833344539221,0.8981563321505258,0.9489497195676975,0.9370925222630042
106,0.896385629900246,0.968475482982793,0.8989463356463441,0.9475768637431023,0.9381731374897483
107,0.896049438455977,0.969375580100603,0.8993649670406212,0.9455286800020068,0.9397526161434251
108,0.895554692917633,0.9696808813006881,0.899374187174097,0.9438688421974224,0.9409187970939451
109,0.8947745857313041,0.9698640485000284,0.8993127304751248,0.9438216309063423,0.9406569072073461
110,0.8936674042592957,0.9705612848733959,0.8995696904693264,0.9457441913327718,0.9388906130851995
111,0.8925976756375062,0.97220039917002,0.9001934292047371,0.9487488612316213,0.9366454124818322
112,0.8921302496428791,0.974655518096434,0.9008581599593328,0.9513567434963339,0.934946564008859
113,0.8925851226185695,0.9772562892530764,0.9011877699505646,0.9525365501029373,0.9339349023264569
114,0.8938365001996724,0.9791317016778285,0.9010889349671428,0.9520763835088362,0.9333558506437046
115,0.895438998922486,0.9796027483896872,0.9007735349548323,0.9502247365080106,0.9334188128795304
116,0.8967677232208551,0.9784195605763057,0.9004551293848855,0.9475178193236355,0.9345528270537321
117,0.8971072786511971,0.97574184903066,0.9000912194527794,0.944900352464727,0.9364575107758242
118,0.896087600763493,0.9720097084912303,0.8995367573468063,0.9433397212477608,0.9379367072974378
119,0.8942994715467724,0.967992043599141,0.8988773496385,0.9429870274860724,0.9379330228479936
120,0.8931531468510572,0.9648159854296998,0.898443335987973,0.9430735799308394,0.9366064166332142
121,0.8937590620249976,0.9634072401997635,0.8985294876418464,0.942862186669031,0.9351425793473777
122,0.895952939528839,0.9637120891541794,0.8992015085668528,0.9424221511464339,0.9344854898674375
123,0.8984403301272785,0.9648164959046409,0.9002577411254582,0.9423637874339306,0.9345096951911458
124,0.8997283039900543,0.9658350160258302,0.9012804759260391,0.9432161022228704,0.9344641098986876
125,0.8989716725499826,0.9663822037973668,0.9018748589215633,0.9452261974495155,0.9338574863054574
126,0.8963197182384145,0.9663447233494974,0.9019422165144726,0.9482998636580753,0.9327953518497585
127,0.8927653345888737,0.9656554551552414,0.9016273025369892,0.9517739963429606,0.9318787096761689
128,0.8895642933825005,0.9643373836784103,0.9010828663868737,0.9544320830435755,0.9318794735472842
129,0.8875681131814803,0.962555616661332,0.9004593235585524,0.9550928784704492,0.9331049066604816
130,0.886957549014274,0.9606395318726879,0.8999758949689398,0.9534303667760563,0.9349637918434999
131,0.8874505348132647,0.9590725164435336,0.8997485679550306,0.9503778229098847,0.9364435617035418
132,0.888634091739917,0.9582723240132442,0.8996232342317065,0.9476399262450996,0.9370363549882017
133,0.8901779789608989,0.9583135218044834,0.8993577066650003,0.9464861696706246,0.9369883679917452
134,0.891865355786744,0.9589487030780367,0.8989302395896266,0.9468956682419707,0.9367347196605031
135,0.8934195869589205,0.9598427727670287,0.8985560105056152,0.9478770717278648,0.9364445073972594
136,0.8943893284156994,0.9607676391701643,0.8984341229983825,0.9484624912530324,0.9362307401794422
137,0.8944752739864928,0.9617282166427978,0.8985773062447302,0.9483013188276754,0.9364882503217241
138,0.8940403779699465,0.9629200209259612,0.8988870808843827,0.9475856352993433,0.9375939878329118
139,0.8940240526845733,0.964386807051781,0.8993047704456147,0.9467119676688549,0.9392928919093244
140,0.8951189559237339,0.9657058945294172,0.8998719227835253,0.9460593031873186,0.9408250936929954
141,0.897057091008833,0.9661998485836041,0.9006741128991861,0.946042363007811,0.9417620669430372
142,0.8988125309670358,0.9655830738985224,0.9017045323995685,0.9471504460217897,0.942379644426165
143,0.8995434924062428,0.9643710056703283,0.9027565583881328,0.9495983930600662,0.9431468870638157
144,0.8993107431140653,0.9634890986820972,0.9034632606891557,0.952828330198782,0.9440983638895988
145,0.898912980584349,0.9633626631962298,0.9035158643515362,0.955508574570221,0.9447426291382206
146,0.8991064591997452,0.9634584874851304,0.9029220167551868,0.9563081685408534,0.944401608365212
147,0.8999775382674524,0.9628668430350174,0.9020528560226568,0.954971237617848,0.9426860704990887
148,0.9009791912414791,0.9613600603236807,0.901349826010982,0.952671061530256,0.9398624122426861
149,0.9015349049452606,0.9596541500797791,0.9009521309535479,0.9511126725726575,0.9368174820464275
150,0.9015909259804332,0.9584705179424261,0.9006793280342525,0.9511201153922424,0.9345793293523834
151,0.9015607426132703,0.9577450641223555,0.9003967564372799,0.9520618851494258,0.9337946275894702
152,0.9017176121910604,0.9572384516404134,0.9002700714048146,0.9526506897733462,0.9345160846684994
153,0.9017141459167131,0.9575236400310841,0.9005410275918275,0.9521632458264832,0.9362806063364093
154,0.9008082296796741,0.9595812494059932,0.9011477266510757,0.9507671542671077,0.9383163802386145
155,0.8986179080107701,0.9635015447712172,0.9017516869141333,0.9489586757490313,0.9397753697692526
156,0.8956242196568149,0.968116647314182,0.9020924618760271,0.9472153136126561,0.940018087555349
157,0.8928772295127451,0.971868067794768,0.9020943897177283,0.946130038184315,0.9389634389325676
158,0.891188197348381,0.9737920239709494,0.9017078888781722,0.9462152677870916,0.9372680691538918
159,0.8905664334487381,0.973967496744208,0.9009247729055369,0.9472840674501812,0.9359200051653911
160,0.8903791233754725,0.9732917567792033,0.899928382540039,0.9483759323811666,0.9354910653093946
161,0.890102244906571,0.9726688112998543,0.8989891440753317,0.9486706647577117,0.9358804185832456
162,0.8899072934235995,0.9723893290845032,0.8982391765334017,0.9483285374606696,0.9366987516979606
163,0.8903980102988053,0.9723883364740964,0.8977044892532224,0.9479952183341325,0.9376616731179906
164,0.8917754497310664,0.9726815297056097,0.8974234794776939,0.9475944240427302,0.9386669190772512
165,0.8933989358246746,0.973098622107915,0.8973680015723959,0.9463191030065552,0.9397348211784247
166,0.8942551100801162,0.9729630603356199,0.8974176229566238,0.9439751979964441,0.9408643069206986
167,0.8939096552870516,0.9715609955165208,0.8975732630237727,0.9417038968606525,0.9417946418906806
168,0.8929710577364537,0.9688781114130458,0.8980445954925731,0.9410325598576278,0.94197847404559
169,0.8925466749122924,0.9657467612097677,0.8990034037388335,0.9424694616580593,0.9409970230350655
170,0.8932315368497907,0.9633976120176241,0.9003595282360513,0.9451060018476736,0.9390961774201884
171,0.8946795944506398,0.9628267081705499,0.9017849946869214,0.9473593112316852,0.9372142249915283
172,0.8960699750204932,0.9642727199613308,0.9028502967221665,0.9481563453807867,0.9363628898484453
173,0.8968277517507188,0.9670428445632638,0.903221040581072,0.9477084585074149,0.9369406606338104
174,0.8969634151256025,0.9698725458648882,0.9028838106758008,0.9472389718078899,0.9385983942412355
175,0.8969429322486007,0.971702205760971,0.9021416423437988,0.9478299197677578,0.9405593735862298
176,0.8972705960736282,0.9722751742147648,0.901328323049868,0.9494991311335217,0.9420088133662049
177,0.8980147611070901,0.9720078812828634,0.9005672765623192,0.9513515030923403,0.9424785609238265
178,0.8986321970081471,0.97131222686625,0.8997752633325222,0.9523380883425707,0.9421942032671666
179,0.8983741746700447,0.9701442553660418,0.8988082325466443,0.9517970835626852,0.9419137245828542
180,0.8969810682143853,0.9683295354055717,0.8976566160184662,0.9497095964104194,0.9421206159775286
181,0.8950010558261601,0.9662724962391365,0.8966029345237558,0.9467464504456551,0.9425121727707773
182,0.8933768947965848,0.9650715507740866,0.8961587142575862,0.9439462987692306,0.9424969518923482
183,0.8926765972925976,0.9656538983988632,0.8967436951842767,0.9422481340336464,0.9419114951952587
184,0.8927451803657418,0.9677755857207768,0.8983526503493893,0.9422460427746957,0.9409636414731009
185,0.8931024294671519,0.9700669962350794,0.9005051708674727,0.9440482213393,0.9398663933490718
186,0.8935077596266054,0.9711178149387515,0.9025159347258995,0.947036109031302,0.938879406234111
187,0.894012474941364,0.9703949844255562,0.9038259047911501,0.9498804501621982,0.938287527062783
188,0.8946314656610097,0.9682815832921838,0.9041596135833084,0.9512338860203162,0.9380523023143369
189,0.8951752259462874,0.9657186236912907,0.9035568152261217,0.9507065048087189,0.9379194120503881
190,0.8954090795867584,0.9639403068066494,0.9023876882657538,0.9491744726628175,0.9380260287459343
191,0.8953123347235001,0.9640895829966707,0.901252268237697,0.9480169355498713,0.9388479051865002
192,0.8951312272336356,0.966475238021983,0.9006270053982313,0.9479097712404547,0.9403926450622131
193,0.8951113409949343,0.9699912368466447,0.9004809391003358,0.948332005604828,0.9419820172432705
194,0.8952177982985189,0.9725485853512179,0.9003113464254839,0.9483313637953028,0.9429201349424743
195,0.8951742971348899,0.9725363039111259,0.8996908059880047,0.9476688776405784,0.9429544492236381
196,0.8947148996920625,0.9700701770996911,0.8987918623810845,0.9469735298584314,0.942203184278152
197,0.8938176460879235,0.9667876754422633,0.8982768954733338,0.9468687095183612,0.9410853938630652
198,0.8928286837184916,0.9644416358993722,0.8985954065074617,0.947325451298294,0.9401926361438998
199,0.8923198889876887,0.9637953016070863,0.8994691893854947,0.9478621979194517,0.9399088795791851
200,0.8926360625427312,0.9646555471943522,0.9001571583198478,0.9479829274241659,0.9401582329441895
201,0.8935094446391704,0.9664953375893625,0.9001752702137569,0.9474157701646552,0.940553620995065
202,0.8941932066561964,0.9687959251383638,0.8996865875427809,0.9463797056224302,0.9407475456168551
203,0.8940298440765571,0.97102292219861,0.8992422373498834,0.9457194617773655,0.9407640273058415
204,0.8929183215480736,0.9726343885441746,0.8992184009953641,0.9462624863685309,0.9409755778953215
205,0.8912902340884039,0.9732413997907283,0.8995437230221199,0.9477940273468168,0.9415848242257849
206,0.8897316627511613,0.9727143696386966,0.8999568859598124,0.9490680355627918,0.9422304370658783
207,0.8886994309317197,0.9711434385368889,0.900362802718089,0.949117921795846,0.9423249786363791
208,0.8885717365199396,0.9688736921447256,0.9007765839057926,0.9482522682215637,0.9417078360349969
209,0.8896597597465293,0.9666411980049332,0.9010408515848368,0.947518478536304,0.9407586017319252
210,0.8917945003375995,0.9654167512343668,0.9008609817297022,0.9474923297476079,0.9398393142263566
211,0.8940300943055083,0.9658054187537934,0.9001423629154444,0.9479782177615121,0.9388606840783207
212,0.8952807679117891,0.9675434870362682,0.8991446615552043,0.9487280191435894,0.9375964347353789
213,0.8954129071750023,0.969615619603638,0.8982984650833026,0.9499116751251189,0.9362945489660033
214,0.8953323244268221,0.9708091282128735,0.897948805627073,0.9516629009365151,0.9356847025956656
215,0.8957922579600024,0.9703844866260631,0.8982103014984473,0.9534428272973736,0.936270199540296
216,0.8964553760672324,0.9685994001246601,0.8988966225755055,0.9541819873722763,0.9377515672882453
217,0.8963940021783982,0.9666367122663938,0.8995862891864657,0.9531713265159802,0.9393273464237759
218,0.895236973246873,0.9656562428220045,0.8999150526463366,0.9508433291736869,0.9403876846678376
219,0.8934879892675104,0.9657105090553717,0.8998670334629415,0.9486758819429539,0.9407046951832765
220,0.8918581060461368,0.9657056236902962,0.8996897454809281,0.9481933561641598,0.9402668574168077
221,0.8905866064069033,0.9645664343239894,0.8995800009412906,0.9498141275722318,0.9393529825057698
222,0.889435417185646,0.9623608069440166,0.8996363841216087,0.952479679295918,0.9386099187811443
223,0.8882071591238234,0.9602426874931764,0.8999896900160252,0.9544696376644565,0.9385695812041857
224,0.8871373165158141,0.9595017977511795,0.9006508238474877,0.9547422937362832,0.9390357072669075
225,0.8867334626297558,0.9606091791314088,0.9012755276410955,0.9535860070646156,0.939291360589805
226,0.887348346875014,0.9628393762830807,0.9014327918403313,0.952105376635016,0.9389543706733037
227,0.8889737703726166,0.9647435656509501,0.9011371648873641,0.951289049540109,0.9383603187642802
228,0.8912599845087154,0.9652476076912425,0.9008567389878721,0.9515080178135613,0.9380471558023853
229,0.893561457881947,0.9644051548665478,0.9009627227972262,0.952456813277455,0.9381213596550818
230,0.8950837517238106,0.9631700020804639,0.9013883674020298,0.9533428376378359,0.938224556284244
231,0.895278931007196,0.9626076166523216,0.9018339408038443,0.9534783686608684,0.9379043957039859
232,0.8942365414575066,0.9632095450645894,0.9020751676154999,0.9529356100062134,0.9368815644153936
233,0.8926863571817854,0.9645972454059322,0.90200583874853,0.9523491794695382,0.9351787660267881
234,0.8915839266705453,0.9658094436212887,0.9015589273283626,0.9519391620198918,0.9332489866234841
235,0.8915281959604164,0.9661169174278706,0.9007447063647651,0.9511065312367524,0.931890734337695
236,0.8923292093963862,0.9655973435927312,0.8998019606727528,0.9492415449779912,0.9318226579135317
237,0.8931145421012173,0.9647735080121405,0.8992665366493674,0.9466733029738718,0.9333298898393172
238,0.8930519068252937,0.9638585069624691,0.8997027744021977,0.9445549953513581,0.9362412509741498
239,0.892046746658747,0.9627707933402068,0.9011846261548286,0.943933536284778,0.9399558437581087
240,0.8906833551688211,0.9617577621113161,0.9030801347374965,0.9449703927193703,0.9435502772318272
241,0.8895760300788089,0.961435053580036,0.9044862976432522,0.9468452611043416,0.9462860436605958
242,0.8889619018409181,0.9620152370386488,0.9049103992819038,0.9483779773290169,0.9480828982641377
243,0.8888855205457342,0.9628926087842271,0.9045094294356053,0.9489616689698462,0.9492115815222437
244,0.8894539936429753,0.9633092353802162,0.903706163093206,0.9489899310720266,0.9495834418274685
245,0.8907242201766087,0.9632002814603167,0.9026847892482778,0.9492699496629149,0.9487373143346209
246,0.8924572562032601,0.9630581144502437,0.901372152555856,0.9499841655103145,0.9465647112336649
247,0.8941325955500701,0.9632512299131599,0.8998297734922676,0.9503682227553494,0.9437620719374764
248,0.8952312549695092,0.9638719115449483,0.8984115264937935,0.949531592570605,0.9414126239706739
249,0.8955472236184805,0.9649642277288256,0.8974586078369216,0.9475147609847154,0.9401720866397565
250,0.8953029598008675,0.9664154583885557,0.8970189081565438,0.9453721741095149,0.9399861006216944
251,0.8949563673255634,0.967671062089172,0.8969537459364936,0.9442105408776977,0.9405759737674277
252,0.8948159944538694,0.9679266832885731,0.897148132892232,0.9443350981007994,0.9418573629229832
253,0.8948881445795458,0.9668105973182577,0.8975070552684419,0.9453583218611196,0.9435727062343175
254,0.8951667030870565,0.9649423843947337,0.8978975266712242,0.9467729538566817,0.9448059013195219
255,0.8959131710001218,0.9636689680023953,0.8982675753587102,0.948217251341527,0.9444477545146144
256,0.897409640066567,0.9639857004385171,0.8987639230119561,0.9494790283212458,0.9422956230038921
257,0.8994530107114913,0.9656613633061764,0.8996223872262977,0.9505784885988451,0.9394035173456807
258,0.9013247474621187,0.9675723214993468,0.900907285904963,0.9516896091770833,0.9371536096080426
259,0.9023291406787337,0.9688222674718654,0.9023206976887278,0.9526705865148211,0.9361711496772529
260,0.902209108752438,0.9692978358065609,0.9032729128303434,0.9528149180613299,0.9363480737547698
261,0.9010670056191464,0.9693138036335779,0.9032845317954304,0.9514213240221907,0.9375972746610386
262,0.899157493233066,0.969192618298847,0.9024180713465599,0.9486100020480539,0.9398866427220045
263,0.8969249182106753,0.9693171590911644,0.9012657794516448,0.9454164587419076,0.9424769034008824
264,0.8950969689470814,0.9701559581299208,0.9004757481786407,0.9431397384456626,0.9438853231785556
265,0.8944144780742849,0.9717950831291058,0.9002771103482606,0.9426176648795188,0.9430954480493958
266,0.8950858364557972,0.9734320707598956,0.9003688230072497,0.9438662035966069,0.9405442816421838
267,0.8966205561401248,0.9736477228853486,0.9002235532257485,0.9462001506889672,0.9376794205891132
268,0.8982898322161139,0.9714989254948008,0.8996208619156274,0.9487377521324072,0.9357095592459674
269,0.8996301185201041,0.9675050099108459,0.8989587327168058,0.9508647711242104,0.9348587141585386
270,0.9004626733939756,0.9635183096057107,0.8988876247201802,0.9523695371287935,0.9346323489593541
271,0.9007122641212096,0.9614340678661768,0.8995989052172165,0.9534334271994744,0.9345983382931222
272,0.9003972536176462,0.9619419229451693,0.9006609905092584,0.9545180905893296,0.9348812389986887
273,0.89966892085309,0.9644422456292274,0.9015807096364145,0.9559624334122506,0.935969446896384
274,0.8987687083331349,0.9678335133505735,0.902252444433059,0.9575156572780603,0.9381136881402736
275,0.8980438781331688,0.9710879265558883,0.9027484470900704,0.9583811899067793,0.940887405087248
276,0.8979437499312046,0.9733871984242072,0.9029271641739152,0.9578175793104168,0.9432912721386044
277,0.8987323686135862,0.9741727813627346,0.9024899197436954,0.9557021397670917,0.9443675015031225
278,0.9001238802957587,0.9731894803006611,0.9013401680303399,0.9526179405480246,0.9438105896000946
279,0.901331450084754,0.9705186403979882,0.8997614419640909,0.9495411775048479,0.9420405045368129
280,0.9015538022523653,0.9667577213478877,0.8983089560644916,0.9474395621089021,0.9398347937445866
281,0.9004791904908165,0.9631311894744706,0.897536045731259,0.946955853421509,0.93798229882655
282,0.8985000293370269,0.9609980293057838,0.8976340092479345,0.9480113406651869,0.936986419645701
283,0.8965058132196142,0.9608754455873805,0.8982713420466498,0.9495162097870253,0.9367895711791592
284,0.8952865695316132,0.9620767817562234,0.8989121342468368,0.9499243575895312,0.9369419590088581
285,0.8949878073829202,0.9635797280203819,0.8992843335690104,0.9484814693324993,0.9371966312871187
286,0.8951548275108308,0.9650873643688456,0.8993909029799216,0.9457289788698114,0.9376912893659353
287,0.8952988969347183,0.9669548945183319,0.8992041693891941,0.9427213942521351,0.9384713618639338
288,0.8953903912173917,0.9692972625441088,0.8986527167319939,0.9401839226656239,0.9392544511240521
289,0.8958723571395937,0.9715427412869762,0.8979118506551271,0.9385727436979143,0.9397999763978565
290,0.8971894497185924,0.9728194775355374,0.8974946663040312,0.9384016489876659,0.9401202934454634
291,0.8992163983760477,0.9725722976732765,0.8979558541005044,0.9400007338528704,0.9402077588133932
292,0.9011611735244975,0.9708689637030852,0.8994603622121935,0.9430073253745128,0.9399033775705093
293,0.9021178500303613,0.9682398194602231,0.901556307345972,0.9463829007238906,0.9392390177166661
294,0.9018027462091016,0.9652564377652475,0.9033594470463244,0.9490083029003917,0.9387786512506757
295,0.9008031291233877,0.9623337693297191,0.904080808724566,0.9501895415013343,0.9393743972086337
296,0.9000673061156299,0.95992192715137,0.9035481941682586,0.9498491309595183,0.9413062756093864
297,0.9000572648963663,0.9586010321748233,0.9023295381519961,0.9486747162106062,0.9436854464055345
298,0.9003558251050132,0.9587075955127531,0.9013418209748343,0.9479788074034089,0.9451007074278367
299,0.9001192489052335,0.9599756108352957,0.9012160663331322,0.9488887540136999,0.9450218149086745
300,0.8988751910439587,0.9618870813552793,0.9018755335532934,0.9514426271090002,0.9442408052112288
301,0.8968768888535656,0.9642913343608455,0.9026526884178103,0.9545852027054317,0.9438405049074184
302,0.8948507210873718,0.967329968890229,0.9028375217775277,0.9570276260379456,0.9441335328005582
