,Total,Mismatch,Opex,Coal,Coal Cost,CO2
69,175.4115298507669,0,59.56666666666666,5981.738236456194,239.26952945824775,8.194981383944986
70,445.8827436631155,0,59.56666666666666,15510.595222640784,620.4238089056314,21.249515455017878
71,654.8051855880148,0,59.56666666666666,22959.941561424177,918.397662456967,31.455119939151125
72,769.8627384652297,0,59.56666666666666,27152.708541500117,1086.1083416600047,37.199210701855165
73,706.2744690689613,0,59.56666666666666,25019.594726805284,1000.7837890722113,34.27684477572324
74,408.7309176525297,0,59.56666666666666,14487.350715588673,579.4940286235469,19.847670480356484
75,111.624311523912,0,59.56666666666666,3867.7006829106576,154.7080273164263,5.298749935587602
76,4.1184407063228,0,59.56666666666666,0.0,0.0,0.0
77,4.098491093682692,0,59.56666666666666,0.0,0.0,0.0
78,4.078638116413314,0,59.56666666666666,0.0,0.0,0.0
79,4.05888130641561,0,59.56666666666666,0.0,0.0,0.0
80,78.20058978298536,0,59.56666666666666,2734.1574395742273,109.3662975829691,3.7457956922166917
81,166.29545053964446,0,59.56666666666666,6011.852932061313,240.47411728245254,8.236238516924
82,421.4471060394625,0,59.56666666666666,15540.489181004017,621.6195672401607,21.290470177975507
83,618.5340021688586,0,59.56666666666666,22989.61640052402,919.5846560209609,31.49577446871791
84,727.0692344926842,0,59.56666666666666,27182.16586745547,1087.286634698219,37.239567238414
85,667.0707890976236,0,59.56666666666666,25048.836133962388,1001.9534453584955,34.316905503528474
86,386.3599289548857,0,59.56666666666666,14516.377786607387,580.6551114642955,19.887437567652125
87,106.06139540635107,0,59.56666666666666,3896.514988850133,155.86059955400532,5.338225534724682
88,3.885321421059245,0,59.56666666666666,0.0,0.0,0.0
89,3.866501031776123,0,59.56666666666666,0.0,0.0,0.0
90,3.847771807937088,0,59.56666666666666,0.0,0.0,0.0
91,3.8291333079392547,0,59.56666666666666,0.0,0.0,0.0
92,74.48483302918623,0,59.56666666666666,2761.9310858971867,110.47724343588747,3.783845587679146
93,157.58456560792553,0,59.56666666666666,6039.423000763339,241.57692003053356,8.274009511045776
94,398.2851526573727,0,59.56666666666666,15567.857164285564,622.7142865714226,21.327964315071227
95,584.2077682710307,0,59.56666666666666,23016.78377964789,920.6713511859156,31.53299377811761
96,686.591180594088,0,59.56666666666666,27209.134112826974,1088.365364513079,37.27651373457296
97,629.9806582792694,0,59.56666666666666,25075.60670520895,1003.024268208358,34.35358118613626
98,365.1509764891897,0,59.56666666666666,14542.95213265751,581.7180853063004,19.923844421740792
99,100.71038056234869,0,59.56666666666666,3922.894548011855,156.91578192047422,5.374365530776242
100,3.665397567037023,0,59.56666666666666,0.0,0.0,0.0
101,3.647642482807663,0,59.56666666666666,0.0,0.0,0.0
102,3.6299734037142337,0,59.56666666666666,0.0,0.0,0.0
103,3.6123899131502397,0,59.56666666666666,0.0,0.0,0.0
104,70.88252154149117,0,59.56666666666666,2787.357918938114,111.49431675752456,3.8186803489452164
105,149.27104501730904,0,59.56666666666666,6064.663458053736,242.58653832214944,8.308588937533619
106,376.3397103192541,0,59.56666666666666,15592.912611938165,623.7165044775267,21.36229027835529
107,551.7311334188925,0,59.56666666666666,23041.65557376198,921.6662229504791,31.567068136053912
108,648.3120756328943,0,59.56666666666666,27233.823599561787,1089.3529439824715,37.310338331399656
109,594.8988270717878,0,59.56666666666666,25100.11522085652,1004.0046088342609,34.38715785257344
110,345.0524953212651,0,59.56666666666666,14567.281003715025,582.691240148601,19.957174975089586
111,95.573310787303,0,59.56666666666666,3947.0450912534125,157.8818036501365,5.407451775017176
112,3.457922233053795,0,59.56666666666666,0.0,0.0,0.0
113,3.4411721535921345,0,59.56666666666666,0.0,0.0,0.0
114,3.4245032110511633,0,59.56666666666666,0.0,0.0,0.0
115,3.407915012405886,0,59.56666666666666,0.0,0.0,0.0
116,67.40044052770682,0,59.56666666666666,2810.6362393636446,112.42544957454578,3.8505716479281933
117,141.34544277775592,0,59.56666666666666,6087.77115107815,243.510846043126,8.340246476977066
118,355.5548078796178,0,59.56666666666666,15615.850928240614,624.6340371296245,21.393715771689646
119,521.0121348583394,0,59.56666666666666,23064.425754854277,922.5770301941711,31.598263284150363
120,612.1200277930271,0,59.56666666666666,27256.426877855618,1090.2570751142248,37.341304822662195
121,561.724042466475,0,59.56666666666666,25122.552819730125,1004.902112789205,34.41789736303027
122,326.01390210210883,0,59.56666666666666,14589.55413757942,583.5821655031768,19.987689168483808
123,90.65020051962269,0,59.56666666666666,3969.1549656181323,158.7661986247253,5.437742302896842
124,3.262190785899806,0,59.56666666666666,0.0,0.0,0.0
125,3.246388824143523,0,59.56666666666666,0.0,0.0,0.0
126,3.2306634066520408,0,59.56666666666666,0.0,0.0,0.0
127,3.2150141626470616,0,59.56666666666666,0.0,0.0,0.0
128,64.04319081525925,0,59.56666666666666,2831.947591861276,113.27790367445105,3.879768200849949
129,133.7970691187137,0,59.56666666666666,6108.926293822481,244.35705175289925,8.3692290225368
130,335.8758854993889,0,59.56666666666666,15636.851006231102,625.4740402492441,21.422485878536612
131,491.9622797280705,0,59.56666666666666,23085.271904697664,923.4108761879065,31.626822509435804
132,577.9077642779932,0,59.56666666666666,27277.120227827447,1091.084809113098,37.369654712123605
133,530.3590890885201,0,59.56666666666666,25143.094489835818,1005.7237795934327,34.44603945107507
134,307.98580358100804,0,59.56666666666666,14609.945239614879,584.3978095845952,20.01562497827239
135,85.9394105791023,0,59.56666666666666,3989.3966032299304,159.5758641291972,5.465473346425005
136,3.0775384772639676,0,59.56666666666666,0.0,0.0,0.0
137,3.0626309661731344,0,59.56666666666666,0.0,0.0,0.0
138,3.0477956666528683,0,59.56666666666666,0.0,0.0,0.0
139,3.0330322289123224,0,59.56666666666666,0.0,0.0,0.0
140,60.81355791160027,0,59.56666666666666,2851.4581809835154,114.05832723934061,3.9064977079474166
141,126.61430332907236,0,59.56666666666666,6128.293872579054,245.13175490316215,8.395762605433305
142,317.2499542551335,0,59.56666666666666,15656.076622871475,626.243064914859,21.448824973333924
143,464.4965852379898,0,59.56666666666666,23104.35659978776,924.1742639915104,31.652968541709235
144,545.5726035725912,0,59.56666666666666,27296.065034305964,1091.8426013722385,37.39560909699917
145,500.71079153041444,0,59.56666666666666,25161.900433070117,1006.4760173228048,34.47180359330606
146,290.92015731772307,0,59.56666666666666,14628.61333745652,585.1445334982608,20.041200272315432
147,81.4379670757436,0,59.56666666666666,4007.9278660697205,160.31711464278882,5.4908611765155175
148,2.903338186098082,0,59.56666666666666,0.0,0.0,0.0
149,2.889274496389749,0,59.56666666666666,0.0,0.0,0.0
150,2.875278930804592,0,59.56666666666666,0.0,0.0,0.0
151,2.861351159351247,0,59.56666666666666,0.0,0.0,0.0
152,57.71282671957435,0,59.56666666666666,2869.3201673562307,114.77280669424923,3.930968629278037
153,119.7848558404572,0,59.56666666666666,6146.024932653916,245.84099730615665,8.420054157735866
154,299.625714066219,0,59.56666666666666,15673.677716323133,626.9471086529253,21.472938471362692
155,438.5335843220626,0,59.56666666666666,23121.828679256556,924.8731471702622,31.676905290581484
156,515.0163974148926,0,59.56666666666666,27313.40904544949,1092.5363618179797,37.419370392265805
157,472.6899850801888,0,59.56666666666666,25179.117314614425,1007.164692584577,34.495390721021764
158,274.77039220669315,0,59.56666666666666,14645.704021246884,585.8281608498754,20.06461450910823
159,77.14183155346731,0,59.56666666666666,4024.8932771211093,160.99573108484438,5.514103789655921
160,2.738998288771775,0,59.56666666666666,0.0,0.0,0.0
161,2.7257306569714608,0,59.56666666666666,0.0,0.0,0.0
162,2.712527293211879,0,59.56666666666666,0.0,0.0,0.0
