,0,1
73,3600.0,1452.966314513558
74,3600.0,1486.9805348796972
75,3600.0,1437.5905768565215
76,3600.0,1449.1376746189437
77,3600.0,1495.363203743863
78,3600.0,1564.3600040343085
79,3600.0,1606.4107680028653
80,3600.0,1782.6322609494582
81,3600.0,1760.6816861659013
82,3600.0,1735.255344642716
83,3600.0,1736.055554666638
84,3600.0,1650.7574019219178
85,3600.0,1699.673171197595
86,3600.0,1814.2950880897702
87,3600.0,1791.9573407620817
88,3600.0,1825.7418583505537
89,3600.0,1795.8284996067969
90,3600.0,1782.6322609494582
91,3600.0,1807.3922282301278
92,3600.0,1646.545204697129
93,3600.0,1650.757401921918
94,3600.0,1581.1388300841897
95,3600.0,1619.3277068654825
96,3600.0,1442.4131015612536
97,3600.0,1334.3745934165402
98,3600.0,1394.4333775567927
99,3600.0,1437.590576856522
100,3600.0,1414.213562373095
101,3600.0,1378.404875209022
102,3600.0,1480.4278660801633
103,3600.0,1491.6433890176302
104,3600.0,1616.7525750370364
105,3600.0,1517.490618678673
106,3600.0,1437.5905768565215
107,3600.0,1513.8251770487457
108,3600.0,1394.4333775567936
109,3600.0,1475.729574745244
110,3600.0,1612.4515496597107
111,3600.0,1696.4014199999297
112,3600.0,1751.1900715418265
113,3600.0,1841.647812874835
114,3600.0,1832.575600987128
115,3600.0,1822.696415265642
116,3600.0,1751.1900715418262
117,3600.0,1885.6180831641266
118,3600.0,1997.2202905260326
119,3600.0,1932.183566158592
120,3600.0,2074.3138088962764
121,3600.0,2221.1108331943574
122,3600.0,2175.6225162774294
123,3600.0,2033.7431281042127
124,3600.0,1997.2202905260324
125,3600.0,2017.2864061517007
126,3600.0,2094.967514996089
127,3600.0,2084.999333866134
128,3600.0,2068.9503511576972
129,3600.0,2248.4562605386736
130,3600.0,2248.4562605386736
131,3600.0,2226.731535981231
132,3600.0,2241.6511771459895
133,3600.0,2306.9941963997708
134,3600.0,2188.3530082893135
135,3600.0,2160.8897344483926
136,3600.0,2166.0255461712973
137,3600.0,2258.317958127243
138,3600.0,2238.551118717442
139,3600.0,2229.225077116361
140,3600.0,2188.9875894272827
141,3600.0,2153.1630479624882
142,3600.0,2302.7761023985327
143,3600.0,2347.5755815545344
144,3600.0,2362.3199519869354
145,3600.0,2342.8377854407445
146,3600.0,2385.7214143035785
147,3600.0,2336.3076281460308
148,3600.0,2261.390919078099
149,3600.0,2208.569169796993
150,3600.0,2157.6736443576347
151,3600.0,2147.9964825131556
152,3600.0,2082.3330932180643
153,3600.0,2144.7610589527217
154,3600.0,2070.963275601209
155,3600.0,2163.459164291195
156,3600.0,2191.5240764768655
157,3600.0,2241.6511771459895
158,3600.0,2249.0738834758927
159,3600.0,2201.6408022704845
160,3600.0,2078.9954839350235
161,3600.0,2178.8121126481333
162,3600.0,2276.0833806246105
163,3600.0,2144.7610589527217
164,3600.0,2121.974971053565
165,3600.0,2178.8121126481333
166,3600.0,2233.5820757001275
167,3600.0,2276.0833806246105
168,3600.0,2160.246899469287
169,3600.0,2111.476576553321
170,3600.0,2140.2232489989347
171,3600.0,2147.9964825131556
172,3600.0,2084.3330934484643
173,3600.0,2074.3138088962764
174,3600.0,1974.84176581315
175,3600.0,2127.204738618265
176,3600.0,2038.5179801894208
177,3600.0,2070.963275601209
178,3600.0,2191.5240764768655
179,3600.0,2406.588179698942
180,3600.0,2449.489742783178
181,3600.0,2528.1745720315016
182,3600.0,2582.5267558041764
183,3600.0,2547.3297566057067
184,3600.0,2626.7851073127395
185,3600.0,2622.5517683694593
186,3600.0,2743.1733448690406
187,3600.0,2551.6878945339517
188,3600.0,2492.210085669166
189,3600.0,2603.949990985917
190,3600.0,2679.655865135588
191,3600.0,2769.376183266629
192,3600.0,2793.345266482069
193,3600.0,2867.926079939997
194,3600.0,2888.6752057724393
195,3600.0,2988.8682361946526
196,3600.0,2963.200221982233
197,3600.0,2955.221367906867
198,3600.0,2979.559997344873
199,3600.0,2896.837355922259
200,3625.9223695950795,3004.163777159961
201,3655.9389757949857,2896.837355922259
202,3681.6067509323043,2849.951266639874
203,3708.2935324095693,2846.0498941515416
204,3737.9173249579744,2756.809750418044
205,3767.4279225615087,2810.693864511039
206,3800.1932374183534,2808.7165910587864
207,3829.818378112115,2884.826203122507
208,3860.645853800675,2869.378562220979
209,3892.523381247555,2906.4105391740895
210,3926.0765646029417,2948.1632700151918
211,3955.624079321598,2944.392033076513
212,3990.2985214889122,2963.200221982233
213,4022.3839405466524,2934.4694769431685
214,4055.630394660121,3066.394915495683
215,4084.381947331102,3100.1792062897125
216,4116.596940414102,3039.097088135078
217,4151.4554034557805,3082.6575836083025
218,4180.745172695982,3122.0541670865073
219,4213.628483189767,3073.181485764296
220,4248.578690730084,3180.234093410246
221,4284.755774466055,3327.077462946188
222,4317.463867194711,3331.6662497915363
223,4355.31473778042,3356.5855667130945
224,4390.5030643127275,3318.2994305986176
225,4421.618039022483,3427.4220957189127
226,4458.599244791969,3409.1380468121583
227,4491.070810369421,3430.2575219167834
228,4527.672300266914,3546.9078865337838
229,4566.6851069836075,3513.466158147029
230,4604.010733080276,3565.264521898917
231,4644.306016791906,3496.0294939005053
232,4683.624836019015,3512.280044516824
233,4721.885736100466,3474.110597612639
234,4755.043020258687,3397.711648219202
235,4792.144860373716,3462.497492979437
236,4835.155315489163,3490.065265228654
237,4875.461088973845,3531.21005385469
238,4912.767398597193,3639.67336751833
239,4954.699834049789,3582.7518908111833
240,4955.360448585424,3435.5171048588563
241,4956.528013910325,3295.198527150274
242,4957.378742819737,3274.904578762563
243,4957.984287101775,3207.6297929918424
244,4959.237528671655,3153.4813214040832
245,4959.7797685192345,3084.0089349921
246,4961.094171174049,2951.4591494904876
247,4962.192721339542,2848.001248439177
248,4963.430974568653,2830.3906287138375
249,4964.694612892449,2730.486322169653
250,4966.038164841664,2664.582518894846
251,4966.833360098955,2671.3500540197106
252,4967.555878463056,2801.289385661935
253,4968.164849711412,2966.9475522458733
254,4969.077874723463,3084.008934992101
255,4970.546642037413,3093.0028559098787
256,4971.3800598437565,3126.9438398822863
257,4972.833880835261,3238.655413730965
258,4974.242782237008,3160.5203509689495
259,4975.321748783876,3240.79894127633
260,4976.750040048266,3073.6333909922027
261,4978.122230850382,3040.924567006262
262,4979.410878383648,3038.640046687553
263,4980.693986358388,3038.640046687553
264,4981.636576160511,3031.7761570846
265,4982.598967081045,2904.0202019499325
266,4983.938242378979,2860.1670502884194
267,4984.779752474651,2988.868236194652
268,4986.056069264941,3160.520350968949
269,4987.454622515637,3160.520350968949
270,4988.341991396157,3216.278042154385
271,4989.456208998333,3188.521078284832
272,4990.48602145062,3298.1476282570766
273,4991.86906685034,3320.3915431767987
274,4992.861376400337,3282.9526005987013
275,4994.145297021941,3462.497492979437
276,4994.947368726014,3359.894178227774
277,4996.331629294323,3299.8316455372214
278,4997.104738495671,3240.798941276331
279,4997.915115333941,3160.520350968949
280,4998.563082810428,3107.338983045712
281,4999.887879830304,3080.404013906113
282,5001.212983940247,3153.4813214040832
283,5001.979448047958,3046.400426003705
284,5003.279178168276,3037.268509697488
285,5004.649074274212,2966.9475522458733
286,5005.40263288086,2913.569784454954
287,5006.219261314599,2838.720368992574
288,5007.422214316626,2692.066533765876
289,5008.414114624206,2616.1889160464775
290,5009.67969904828,2573.3678754158373
291,5010.255814891555,2488.305983328149
292,5010.8757664433,2547.3297566057067
293,5011.647137784967,2547.3297566057067
294,5012.890056012652,2547.3297566057067
295,5013.815721911077,2720.804619552418
296,5014.8663166669385,2685.3512081497106
297,5015.709507489607,2858.224001796298
298,5017.150246995067,2869.8625596204274
299,5018.594927991265,2972.5596900838027
300,5019.823281450027,3031.7761570846
301,5020.80901726063,3055.505050087647
302,5021.393468783655,3216.278042154385
303,5022.517905403229,3192.4389840162435
304,5023.715800292679,3192.4389840162435
305,5024.253548232756,3137.5857668666913
306,5025.303916534793,3164.03399335581
307,5026.143310252701,3286.7579432896755
308,5026.896281648188,3348.2997343593825
309,5028.10613962453,3356.5855667130945
310,5028.758936506736,3364.8509955453037
311,5029.906834665064,3505.5511533693084
312,5030.950866194777,3496.4267474094177
313,5032.033105317904,3620.926830400072
314,5032.8856508296885,3634.709219609061
315,5033.789319766737,3552.776691859794
316,5034.62921653765,3689.7003792840533
317,5035.466956976136,3639.6733675183305
318,5036.316442074152,3576.15560188436
319,5036.993742251071,3559.0260840104365
320,5038.4204951078145,3719.6923409216406
321,5039.120786541858,3580.8130671988765
322,5039.905033681705,3539.0676738372777
323,5041.290623829991,3521.7577681859066
324,5042.7035318297785,3435.5171048588563
325,5044.115578813794,3419.3079221776247
326,5045.531233419456,3350.3731135501907
327,5046.275241512546,3293.090409394258
328,5047.134323594544,3328.74684461819
329,5048.096458578735,3261.3051238899916
330,5048.8244866871455,3223.610811910561
331,5049.9127216044535,3102.4184114977143
332,5050.5327807166395,3089.408429528936
333,5051.042788133773,3089.408429528936
334,5052.519231648023,3095.2472527337063
335,5053.221829209299,3093.4518655450975
336,5053.747116521081,3091.65543573881
337,5054.389469022466,3126.9438398822863
338,5055.886068697162,3190.262963734773
339,5056.636969098502,3095.2472527337063
340,5057.9706447984145,3122.054167086507
341,5059.436125258599,3075.4403478743225
342,5060.415664889191,3139.7982950077117
343,5061.729633344128,3293.0904093942586
344,5062.699875870127,3257.8963901402526
345,5063.9785478607955,3255.764119219941
346,5065.140254415809,3348.2997343593825
347,5066.28809337799,3366.914182320528
348,5066.944460490666,3386.6568241326786
349,5068.270757670716,3264.2848459586908
350,5069.004821073744,3233.5051500740738
351,5069.574598444587,3295.198527150274
352,5070.691936776168,3247.221034122014
353,5071.297382673406,3446.4152068167555
354,5072.026472070266,3381.321240777536
355,5072.943035781193,3490.0652652286544
356,5073.660901153246,3527.6684147527867
357,5074.645097114699,3560.586718193755
358,5076.042727454114,3598.224870991559
359,5077.322132616268,3651.4837167011074
