,0
0,3.0
1,3.0461633258181515
2,3.1923273529535834
3,3.3190060447987397
4,3.357307393078003
5,3.505880099882248
6,3.5681271541420396
7,3.8519220667782728
8,3.8958679781154126
9,4.185880635742496
10,4.417156760926522
11,4.560566131052066
12,4.753323443463811
13,4.877378748744075
14,4.950912702705168
15,5.046492758029488
16,5.325404460893201
17,5.797992579721289
18,6.118455946820658
19,6.19179203224342
20,6.4642190022993224
21,6.566665585448259
22,7.033888807140711
23,7.494738904826211
24,7.872682318211305
25,8.080747099028773
26,8.211436767443761
27,8.440050173135484
28,9.021973835651606
29,9.538669103074467
30,9.809316757145933
31,10.523799243717539
32,10.749728534070147
33,10.894666560553665
34,11.458630432946485
35,11.82361516183191
36,12.599371593924628
37,13.532282940435966
38,14.003712688820913
39,14.394374411836289
40,15.316250913032567
41,15.497031571513256
42,16.8753224205616
43,17.77326213935985
44,18.922134773029658
45,19.338441707519802
46,19.910586825793807
47,21.467995577404906
48,21.753173993346476
49,22.3425313054129
50,22.66852004329331
51,23.280881918510946
52,24.165823038803893
53,25.815131196563758
54,26.716666424271935
55,28.896504034804696
56,29.549983754468613
57,31.19431426971358
58,32.67460356007496
59,34.507682827808516
60,34.58138184485396
61,34.709530586661245
62,34.75536500438575
63,34.91306272553351
64,35.03244690542563
65,35.149779346109234
66,35.24843679814528
67,35.35358246869788
68,35.43729466126563
69,35.57864987321644
70,35.685470306978374
71,35.854080727247165
72,35.98433664866451
73,36.051082443129154
74,36.16285934516334
75,36.30092257723886
76,36.43199367653128
77,36.54872477396959
78,36.58959637996941
79,36.66713152150486
80,36.84685925791921
81,36.9321004466603
82,37.05693066051336
83,37.12689913640383
84,37.263871739091
85,37.39889045544719
86,37.468413112048744
87,37.601477070143886
88,37.66641627513733
89,37.8160703495022
90,37.95758466977996
91,38.11359651566116
92,38.26793584603901
93,38.311593005986914
94,38.40688632982984
95,38.46431733231469
96,38.566814432032004
97,38.626090468684886
98,38.70427042141793
99,38.785273796679206
100,38.92853409412163
101,39.11611182379965
102,39.23869152793119
103,39.28367740890228
104,39.37502601749953
105,39.541254709493835
106,39.67938409805539
107,39.81946373830898
108,39.92610505552544
109,40.016744102577164
110,40.125559020211085
111,40.19590500947973
112,40.32358409138228
113,40.448055817336446
114,40.60371915434922
115,40.65656950985112
116,40.82342124308661
117,40.97025863887419
118,41.14273272545684
119,41.2890356005775
120,41.35248399885415
121,41.53310216998904
122,41.654267539429455
123,41.788162787903175
124,41.859132386613815
125,41.99221577192774
126,42.18496840125288
127,42.31159210271966
128,42.41491188812457
129,42.601473238043305
130,42.65823576048817
131,42.767685857386645
132,42.9752940854949
133,43.05689942631619
134,43.109100223660754
135,43.29985159055678
136,43.37748643619952
137,43.5113505716791
138,43.60504525901651
139,43.74719664773223
140,43.80398286625028
141,44.01993219466074
142,44.17321516162563
143,44.37500103673334
144,44.526004871301204
145,44.69574152706515
146,44.794436011978966
147,44.93653293647556
148,45.03334630851853
149,45.0792733928698
150,45.282418385203755
151,45.34379541416054
152,45.45703803117962
153,45.52583613152794
154,45.68904152369536
155,45.81540617888056
156,45.93436057681032
157,46.044182716910484
158,46.2305362844161
159,46.341740868079256
160,46.50898448035407
161,46.60633504404083
162,46.76877436789081
163,46.96529904255236
164,47.100693577298834
165,47.32796306489554
166,47.494389729536145
167,47.63044215604364
168,47.81534980379751
169,48.039125353765186
170,48.17491498773381
171,48.247460266186074
172,48.471788218330225
173,48.62447154586168
174,48.708662372876226
175,48.767785799519416
176,48.84241273834302
177,49.04086459670945
178,49.15305396982631
179,49.31856973645996
180,49.53964347435888
181,49.76052082700848
182,49.99744266708813
183,50.11193030273485
184,50.23964002562587
185,50.34665877911725
186,50.538380522187
187,50.75205791237039
188,50.81130186989783
189,51.062790683322675
190,51.19383708569749
191,51.30893636513411
192,51.52816548963242
193,51.644228936442666
194,51.78095981963073
195,51.958973822511105
196,52.18343205798673
197,52.2657310536835
198,52.479857623733686
199,52.53270822434623
200,52.700474247297464
201,52.8396970814639
202,52.92562565922275
203,53.169498737208166
204,53.228911846353405
205,53.4470573761345
206,53.50182518116733
207,53.601662170496645
208,53.71054281082482
209,53.773731468829006
210,53.94418856352939
211,54.09457306798139
212,54.269811730428756
213,54.52217409919481
214,54.63272207358264
215,54.87287249270197
216,55.11947467495603
217,55.243570621510635
218,55.36646160524302
219,55.44744805439601
220,55.5208160338951
221,55.659532520064424
222,55.76543618085879
223,55.98736354076126
224,56.24352570657252
225,56.39042705503663
226,56.56891309815156
227,56.64871871685125
228,56.83825067386764
229,57.09383484212206
230,57.17383019496031
231,57.32593650799095
232,57.59614033543394
233,57.69711163067325
234,57.864165799061574
235,58.12555058207074
236,58.27954538781495
237,58.40195617729294
238,58.56271118689131
239,58.631163104658
240,58.705697840315125
241,58.96768583495906
242,59.17435763498756
243,59.356982844346604
244,59.522649626852115
245,59.7606632688134
246,59.987692753936386
247,60.202946267324016
248,60.46680630045353
249,60.64327448791203
250,60.74059721228308
251,60.96311078239073
252,61.1420580895592
253,61.35884028442624
254,61.525243516839545
255,61.81487447251078
256,62.02838991066147
257,62.33398808307712
258,62.54856742488476
259,62.8573475851127
260,63.083024256833774
261,63.31286345367408
262,63.52245809539036
263,63.740903989672546
264,63.875892662542725
265,64.13242373489489
266,64.4129154838989
267,64.54286400281401
268,64.7650681690615
269,64.9818924310049
270,65.05423072839463
271,65.27234928400925
272,65.45026884611345
273,65.74177190886707
274,65.83894479964142
275,66.04644265459994
276,66.36726237031475
277,66.49794508511458
278,66.78819851580522
279,67.0368915979504
280,67.33655416868682
281,67.45374563053278
282,67.60602570750854
283,67.68275689781277
284,68.01994365899647
285,68.25193964327734
286,68.53184398409269
287,68.71896376626621
288,69.047140064394
289,69.26540199320576
290,69.47078866042548
291,69.67013709910148
292,69.9907183674622
293,70.11351198153902
294,70.40056299766464
295,70.73068957878361
296,70.81822096245334
297,70.95970345367365
298,71.29023477289955
299,71.39151975015784
300,71.40281068744258
301,71.42287172887748
302,71.45367213107373
303,71.48890819199782
304,71.52463415820415
305,71.54853541104633
306,71.55717099178825
307,71.57697836481171
308,71.60858534186026
309,71.62156133456706
310,71.64135071799019
311,71.66455391283955
312,71.69379432850228
313,71.71015473441832
314,71.71930729872089
315,71.74974951076868
316,71.75899768366749
317,71.78019833016735
318,71.80223825949534
319,71.81495227559643
320,71.83942970570293
321,71.8738555017667
322,71.89777846401311
323,71.91698240366802
324,71.92682491862408
325,71.957345914917
326,71.96569869741663
327,71.9858263919112
328,72.01672695686459
329,72.05171549268456
330,72.08086660801565
331,72.10806637829825
332,72.13164231169812
333,72.14065566256997
334,72.16655417576001
335,72.18908827124022
336,72.21759267350889
337,72.23250885789119
338,72.25482813002921
339,72.27520577063521
340,72.29821627919165
341,72.32686832432535
342,72.33959738599471
343,72.36368688335473
344,72.38317911656985
345,72.39824330390948
346,72.40604171080498
347,72.42788473869207
348,72.44126763253958
349,72.4703862180256
350,72.4934389325747
351,72.52606001248715
352,72.53830336051567
353,72.55578919780784
354,72.57756342620823
355,72.59130866183382
356,72.61317129094456
357,72.63486195392059
358,72.64551218629978
359,72.67392743641804
