,0,1
0,0.0,210.81851067789196
1,0.0,258.19888974716116
2,0.0,316.22776601683796
3,0.0,471.4045207910317
4,0.0,537.4838498865699
5,0.0,685.1601597031489
6,0.0,632.4555320336759
7,0.0,598.6094998689323
8,0.0,658.2805886043833
9,0.0,586.8938953886337
10,0.0,577.3502691896258
11,0.0,709.0682462060882
12,0.0,783.5106182362106
13,0.0,875.595035770913
14,0.0,912.8709291752768
15,0.0,1110.5554165971787
16,0.0,1110.5554165971787
17,0.0,1141.3929112175956
18,0.0,1206.4640713902572
19,0.0,1257.2014777097406
20,0.0,1257.2014777097406
21,0.0,1230.4019216861168
22,0.0,1189.0705987824647
23,0.0,1270.3892666773004
24,0.0,1316.5611772087666
25,0.0,1270.3892666773004
26,0.0,1264.9110640673518
27,0.0,1398.411797560202
28,0.0,1363.207003111902
29,0.0,1383.4337312964756
30,0.0,1476.6704288891126
31,0.0,1567.0212364724212
32,0.0,1528.4342024147165
33,0.0,1442.413101561254
34,0.0,1390.443574307614
35,1205.9692269355496,1251.6655570345724
36,1232.0581974105662,1197.2189997378648
37,2418.3785808459343,1178.5113019775793
38,2441.1050241053235,1329.1601358251257
39,2440.8909909585295,1274.7548783981963
40,2452.665691077213,1452.966314513558
41,2458.9465298742653,1531.1578770474468
42,2430.2707098638793,1582.016996677905
43,2438.978670476809,1471.9601443879744
44,2444.7083757325345,1418.1364924121765
45,2461.560940866867,1333.3333333333333
46,2460.968708394025,1472.90340635238
47,2425.1100614166535,1438.5563751360057
48,3623.4538610219497,1486.9805348796974
49,4891.343652484282,1563.4719199411431
50,4907.517475448587,1528.4342024147165
51,4885.579316785187,1531.1578770474468
52,4859.474625500178,1649.9158227686107
53,4886.678660139906,1577.6212754932312
54,4903.691410900634,1549.1933384829665
55,4879.516538684545,1491.64338901763
56,4872.987995376696,1545.6030825826174
57,4866.226671795209,1637.2402253657083
58,4881.019247939444,1582.0169966779047
59,4882.4388525645845,1553.6694915228554
60,6111.751742215628,1606.4107680028653
61,6661.134981373392,1532.0646925708531
62,6627.868492647593,1423.024947075771
63,6640.087675791496,1437.5905768565217
64,6638.052558253768,1476.6704288891126
65,6624.75800777207,1491.6433890176297
66,6593.442426131486,1480.4278660801635
67,6653.219225517293,1415.1953143569187
68,6636.644473951464,1438.5563751360057
69,6581.044552635472,1418.1364924121765
70,6576.920634299392,1321.8253372598901
71,6637.962122628073,1359.125535858341
72,7723.502303762431,1589.0248582070703
73,8805.038907588461,1545.6030825826174
74,8847.104201288927,1606.4107680028653
75,8836.122863832534,1510.1508386765727
76,8771.856812049595,1563.4719199411431
77,8796.425317297675,1531.1578770474468
78,8758.312597961467,1563.4719199411431
79,8755.51129409815,1457.7379737113251
80,8795.292563573661,1563.4719199411431
81,8749.437820237124,1542.0044674960502
82,8764.249104877963,1549.1933384829667
83,8734.113506055182,1585.5247992033708
84,8807.429725845965,1394.4333775567925
85,8807.123113834594,1383.4337312964756
86,8846.139359478582,1359.1255358583403
87,8777.835240258566,1242.7567921538166
88,8761.9250689374,1141.3929112175954
89,8732.572989288228,1225.8783698955529
90,8815.9577791584,1379.412113103904
91,8817.750001376158,1354.00640077266
92,8797.897899870177,1337.4935098492588
93,8823.721775164464,1471.9601443879744
94,8812.019406554338,1505.545305418162
95,8744.780824327448,1399.4046353122221
96,8787.838627000083,1545.6030825826174
97,8740.562043027458,1670.8281379802852
98,8835.05734460181,1602.0819787597222
99,8753.469944334207,1571.4466088430893
100,8756.862250163444,1418.1364924121765
101,8791.181598002564,1452.9663145135578
102,8799.953885625433,1390.443574307614
103,8837.739212689894,1418.1364924121765
104,8859.278753468128,1410.2797200870784
105,8740.316693552986,1415.1953143569183
106,8889.521706652822,1415.1953143569183
107,8729.553957980572,1438.556375136006
108,8770.302993421432,1505.545305418163
109,8784.736041264752,1563.4719199411422
110,8765.560262124738,1505.545305418162
111,8784.367790389037,1505.5453054181608
112,8781.685622354837,1499.0737881179239
113,8773.951559927284,1499.0737881179239
114,8804.883028595972,1564.3600040343085
115,8715.923087292904,1686.548085423136
116,8772.960460932587,1679.9470891138867
117,8788.326406760994,1755.1511489201025
118,8801.836275268826,1886.3545089227873
119,8764.42217494501,1825.7418583505535
120,8803.232964254123,1811.2303982529543
121,8826.902490637425,1862.644476126468
122,8829.737296246985,1903.9432764659773
123,8713.513675081558,2060.8789926199506
124,8764.425125577282,2071.6338157760097
125,8693.988440976433,2065.591117977288
126,8779.413139478867,2127.204738618265
127,8748.584388742118,2060.8789926199506
128,8843.08196636384,2118.699810942761
129,8731.995533640908,2052.0991962161847
130,8750.319618453284,1926.424436906652
